voicebank_id,wav,alias,wav_norm,alias_norm,occurrence_index,line_index,source_oto_id,source_row_id,mel_patch_key,mel_patch_debug_key,mel_onset_anchor_ms,mel_tail_anchor_ms,mel_patch_source,language,format_type,alias_type,alias_group,row_index_in_wav,row_ratio_in_wav,file_row_count,file_cv_count,file_vc_count,file_vv_count,file_vcv_count,file_br_count,file_mono_count,file_cv_ratio,file_vc_ratio,file_vc_cv_ratio,file_cv_vc_balance,file_mean_energy,file_voiced_ratio,file_mean_syllable_dur_ms,is_head_row,is_tail_row,wav_duration_ms,base_offset,base_cons,base_cutoff_abs,base_pre,base_ovl,base_cons_gap,base_cut_gap,base_ovl_ratio,curr_phone_start_ms,curr_phone_end_ms,curr_phone_len_ms,curr_vowel_start_ms,curr_vowel_end_ms,curr_vowel_len_ms,syllable_start_ms,syllable_end_ms,syllable_len_ms,prev_phone_gap_ms,next_phone_gap_ms,expected_anchor_ms,base_offset_to_expected_ms,base_pre_to_expected_ms,base_cutoff_to_next_anchor_ms,energy_mean,energy_min,energy_max,energy_slope_pre,energy_slope_post,valley_energy,valley_dist_from_cutoff_ms,db_mean,db_min,db_silence_ratio,f0_voicing_mean,f0_voicing_near_pre,zcr_mean,spectral_flux_mean,onset_class,voicing_class,is_tense,is_diphthong,coda_type,vowel_class,mora_position,bridge_type,is_nasal_or_sonorant,prev_alias_type,next_alias_type,prev_base_pre,next_base_pre,prev_base_offset,next_base_offset,prev_base_cutoff_abs,next_base_cutoff_abs,mapping_confidence,used_alias_occurrence_mapping,used_exact_vowel_fix,used_nuclei_fallback,used_alias_based_syllables,words_vs_alias_score_margin,jump_blocked_flag,mapping_reason_code,local_peak_db,local_valley_db,mel_window_energy_mean,mel_window_silence_ratio,mel_voiced_formant_ratio,mel_silence_sparse_ratio,mel_unvoiced_diffuse_ratio,mel_breath_like_ratio,blank_span_confidence,mel_offset_candidate_ms,mel_cutoff_candidate_ms,mel_voiced_onset_ms,mel_vowel_nucleus_start_ms,mel_vowel_nucleus_end_ms,mel_voiced_onset_to_pre_ms,mel_safety_clamped,onset_patch_energy_mean,onset_patch_voiced_ratio,onset_patch_unvoiced_ratio,tail_patch_energy_mean,tail_patch_silence_ratio,syllable_blank_confidence,syllable_mel_voiced_conf,syllable_mel_silence_conf,syllable_mel_unvoiced_conf,syllable_mel_breath_conf,manual_offset,manual_cons,manual_cutoff,manual_pre,manual_ovl,delta_offset,delta_cons,delta_cutoff,delta_pre,delta_ovl,aux_vowel_start_rel,aux_vowel_end_rel,aux_next_onset_rel,label_source,sample_weight,blank_risk_score,blank_risk_flag,train_keep_default,train_skip_reason,train_quality_score,skipped_reason,__source_dataset_csv
シャルル VCV,_あ息い息う息え息お息ん息.wav,e -,あ息い息う息え息お息ん息,e -,0,18,f64d52ce5918f590,f64d52ce5918f590:18,japanese|vcv|シャルル vcv|あ息い息う息え息お息ん息|e -|0|11,シャルル VCV | _あ息い息う息え息お息ん息.wav | e - | e - | occ=0 | row=11,6478.249433106576,6737.509999999999,mel_candidate,japanese,vcv,vv,vv,11.0,0.6470588235294118,18.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.3333333333333333,7.0,-0.3333333333333333,0.290248511084701,0.3851819757365685,293.3333333333334,0.0,0.0,11533.219954648526,6494.4,167.78,6737.509999999999,52.0,46.26,115.78,75.33000000000001,0.8896153846153846,6540.0,7070.0,530.0,6540.0,7070.0,530.0,6540.0,7070.0,530.0,0.0,1130.0,6540.0,-45.60000000000037,6.399999999999636,1462.4900000000007,0.9989312521565816,0.9695617778063552,1.0,0.0,0.0,0.9695617778063552,2.816122448978604,-26.495890681906427,-27.33218439540706,0.0,1.0,1.0,0.0391267366033456,0.0006764049376365,other,unknown,0.0,0.0,none,,mid,vv,0.0,vc,br,120.0,25.0,6420.0,4450.0,6644.4,4567.23,1.0,1.0,1.0,0.0,0.0,-4.560000000000037,0.0,unknown,-26.495890681906427,-27.33218439540706,0.9989312521565816,0.0,1.0,0.0,0.0,0.0,0.0,6478.249433106576,6737.509999999999,6490.249433106576,6490.249433106576,6709.750566893424,56.15056689342328,0.0,0.9974959307260304,1.0,0.0,0.9765077560850444,0.0,0.0,1.0,0.0,0.0,0.0,6960.0,320.0,3415.0,150.0,70.0,465.6000000000004,152.22,3637.4900000000007,98.0,23.74,-420.0,110.0,1240.0,manual,0.62,0.0,0,0,gross_outlier,62.0,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\japanese\dataset_japanese_vcv.csv
シャルル VCV,_あ息い息う息え息お息ん息.wav,o -,あ息い息う息え息お息ん息,o -,0,21,f64d52ce5918f590,f64d52ce5918f590:21,japanese|vcv|シャルル vcv|あ息い息う息え息お息ん息|o -|0|14,シャルル VCV | _あ息い息う息え息お息ん息.wav | o - | o - | occ=0 | row=14,8114.530612244898,8348.64,mel_candidate,japanese,vcv,vv,vv,14.0,0.8235294117647058,18.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.3333333333333333,7.0,-0.3333333333333333,0.290248511084701,0.3851819757365685,293.3333333333334,0.0,0.0,11533.219954648526,8016.8,276.29,8348.64,180.8,172.54,95.49,55.54999999999996,0.9543141592920352,8200.0,8740.0,540.0,8200.0,8740.0,540.0,8200.0,8740.0,540.0,1130.0,1140.0,8200.0,-183.19999999999985,-2.399999999999636,1531.3600000000006,0.7732754108545139,0.1557877623343566,1.0,0.6630377074686475,-0.0300363793996777,0.1557877623343566,187.18875283446687,-27.48917223935055,-36.8800899785558,0.0,0.9615275477114976,0.847957127303197,0.0473490218315849,0.0280926753951041,other,unknown,0.0,0.0,none,,mid,vv,0.0,vc,br,260.0,25.0,6810.0,4450.0,7174.4,4567.23,0.7680967718546836,1.0,1.0,0.0,0.0,-18.319999999999983,0.0,unknown,-27.48917223935055,-36.8800899785558,0.7732754108545139,0.0,0.9473684210526316,0.0,0.0,0.0,0.0,8114.530612244898,8348.64,8151.473922902494,8201.360544217687,8370.975056689342,46.12607709750591,0.0,0.4500422215398248,0.8,0.0,0.9869840057360252,0.0,0.0,1.0,0.0,0.0,0.0,8653.0,320.0,1670.0,150.0,70.0,636.1999999999998,43.70999999999998,1974.3600000000008,-30.80000000000001,-102.54,-453.0,87.0,1227.0,manual,0.5624879994199615,0.0,0,0,gross_outlier,62.0,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\japanese\dataset_japanese_vcv.csv
シャルル VCV,_あ息い息う息え息お息ん息.wav,n -,あ息い息う息え息お息ん息,n -,0,24,f64d52ce5918f590,f64d52ce5918f590:24,japanese|vcv|シャルル vcv|あ息い息う息え息お息ん息|n -|0|17,シャルル VCV | _あ息い息う息え息お息ん息.wav | n - | n - | occ=0 | row=17,9716.0,9926.448979591836,mel_candidate,japanese,vcv,vv,vv,17.0,1.0,18.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.3333333333333333,7.0,-0.3333333333333333,0.290248511084701,0.3851819757365685,293.3333333333334,0.0,1.0,11533.219954648526,9716.0,247.01,10012.71,161.6,155.44,85.41,49.69999999999999,0.9618811881188118,9880.0,9890.0,10.0,9880.0,9890.0,10.0,9880.0,9890.0,10.0,1140.0,0.0,9880.0,-164.0,-2.399999999999636,0.0,0.110262849136514,0.0,0.3295997161846365,0.0,0.0231428854480208,0.0,175.06827664398952,-67.3241496494777,-100.8647738960834,0.5277777777777778,0.3718996659552123,0.0,0.1443152821094414,0.0094171412941414,sonorant,voiced,0.0,0.0,none,,tail,vv,1.0,vc,,260.0,0.0,8480.0,0.0,8844.4,0.0,0.2761010712384392,1.0,1.0,1.0,0.0,-16.400000000000002,0.0,unknown,-67.3241496494777,-100.8647738960834,0.110262849136514,0.5277777777777778,0.0,0.5,0.0,0.0,0.4305555555555556,9716.0,9926.448979591836,9952.380952380952,10022.222222222224,10171.8820861678,-74.78095238095193,0.0,1.7590938745952626e-06,0.0,0.0,0.28484967160515,0.0,0.7999999999999999,0.0,1.0,0.0,0.0,10340.0,292.0,388.0,150.0,70.0,624.0,44.99000000000001,715.2900000000009,-11.599999999999994,-85.44,-460.0,-450.0,-327.2900000000009,manual,0.4404730656671329,0.7488888888888888,1,0,gross_outlier,62.0,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\japanese\dataset_japanese_vcv.csv
シャルル VCV,_いいうあえいえ.wav,i い,いいうあえいえ,i i,0,26,f64d52ce5918f590,f64d52ce5918f590:26,japanese|vcv|シャルル vcv|いいうあえいえ|i i|0|1,シャルル VCV | _いいうあえいえ.wav | i い | i i | occ=0 | row=1,1030.8,1342.48,mel_candidate,japanese,vcv,vv,vv,1.0,0.1666666666666666,7.0,1.0,0.0,6.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.5,0.1428571428571428,0.5987978380147345,0.8778523489932886,458.5714285714285,0.0,0.0,3736.893424036281,1030.8,254.28,1342.48,155.6,149.86,98.68,57.400000000000006,0.9631105398457585,1180.0,1220.0,40.0,1180.0,1220.0,40.0,1180.0,1220.0,40.0,0.0,0.0,1180.0,-149.20000000000005,6.399999999999864,-122.48000000000002,0.6801989736789882,0.5369584596110755,0.7304399871357622,0.1461606393921368,0.007238039080326,0.5369584596110755,195.087709750567,-22.337390869760657,-23.237555834269287,0.0,1.0,1.0,0.0272185993762404,0.0086371642362675,other,unknown,0.0,0.0,none,i,mid,vv,0.0,cv_head,vv,49.79,52.0,220.0,1174.4,487.79,1407.97,0.7267378460858481,1.0,1.0,0.0,0.0,-14.920000000000003,0.0,unknown,-22.337390869760657,-23.237555834269287,0.6801989736789882,0.0,0.275,0.0,0.0,0.0,0.0,1030.8,1342.48,1262.1315192743764,1262.1315192743764,1282.0861678004535,-75.73151927437652,0.0,0.6283808970016113,0.0,0.0,0.6827740837996338,0.0,0.0,0.0,0.0,0.0,0.0,559.0,320.0,2617.0,150.0,70.0,-471.8,65.72,336.41342403628096,-5.599999999999994,-79.86000000000001,621.0,661.0,661.0,manual,0.5522309858292903,0.0,0,0,gross_outlier,62.0,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\japanese\dataset_japanese_vcv.csv
シャルル VCV,_いいうあえいえ.wav,i う,いいうあえいえ,i u,0,27,f64d52ce5918f590,f64d52ce5918f590:27,japanese|vcv|シャルル vcv|いいうあえいえ|i u|0|2,シャルル VCV | _いいうあえいえ.wav | i う | i u | occ=0 | row=2,1218.4,1407.97,mel_candidate,japanese,vcv,vv,vv,2.0,0.3333333333333333,7.0,1.0,0.0,6.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.5,0.1428571428571428,0.5987978380147345,0.8778523489932886,458.5714285714285,0.0,0.0,3736.893424036281,1174.4,166.81,1407.97,52.0,46.26,114.81,66.75999999999999,0.8896153846153846,1220.0,1250.0,30.0,1220.0,1250.0,30.0,1220.0,1250.0,30.0,0.0,30.0,1220.0,-45.59999999999991,6.400000000000091,-127.97000000000004,0.695255618751016,0.6679210194091368,0.7304399871357622,-0.0157177991175827,-0.0239970252857619,0.6679210194091368,75.99721088435376,-22.573178931571427,-23.237555834269287,0.0,1.0,1.0,0.0294868159909271,0.00468531771361,other,unknown,0.0,0.0,none,u,mid,vv,0.0,vv,vv,155.6,56.5,1030.8,1229.9,1342.48,1477.5100000000002,0.9695255618751016,1.0,1.0,0.0,0.0,-4.559999999999991,0.0,unknown,-22.573178931571427,-23.237555834269287,0.695255618751016,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,1218.4,1407.97,1262.1315192743764,1262.1315192743764,1282.0861678004535,-35.731519274376296,0.0,0.7017197628411893,0.05,0.0,0.6820379416288574,0.0,0.0,0.0,0.0,0.0,0.0,1059.0,304.0,2197.0,150.0,70.0,-115.40000000000008,137.19,789.03,98.0,23.74,161.0,191.0,221.0,manual,0.7530077343269559,0.0,0,0,gross_outlier,76.22999999999999,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\japanese\dataset_japanese_vcv.csv
シャルル VCV,_いいうあえいえ.wav,u あ,いいうあえいえ,u a,0,28,f64d52ce5918f590,f64d52ce5918f590:28,japanese|vcv|シャルル vcv|いいうあえいえ|u a|0|3,シャルル VCV | _いいうあえいえ.wav | u あ | u a | occ=0 | row=3,1250.1315192743764,1477.5100000000002,mel_candidate,japanese,vcv,vv,vv,3.0,0.5,7.0,1.0,0.0,6.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.5,0.1428571428571428,0.5987978380147345,0.8778523489932886,458.5714285714285,0.0,0.0,3736.893424036281,1229.9,172.28,1477.5100000000002,56.5,50.76,115.78,75.33000000000001,0.8984070796460176,1280.0,2160.0,880.0,1280.0,2160.0,880.0,1280.0,2160.0,880.0,30.0,30.0,1280.0,-50.09999999999991,6.400000000000091,712.4899999999998,0.6859052954382513,0.6660585265827967,0.7283389811744799,-0.0430158970487424,-0.0086596187400749,0.6660585265827967,5.854671201814199,-22.52423919344158,-23.237555834269287,0.0,1.0,1.0,0.0269350722994045,0.0029466382533469,other,unknown,0.0,0.0,none,a,mid,vv,0.0,vv,vv,52.0,167.3,1174.4,2029.1,1407.97,2356.45,1.0,1.0,1.0,0.0,0.0,-5.009999999999991,0.0,unknown,-22.52423919344158,-23.237555834269287,0.6859052954382513,0.0,0.8085106382978723,0.0,0.0,0.0,0.0,1250.1315192743764,1477.5100000000002,1262.1315192743764,1262.1315192743764,1282.0861678004535,24.268480725623704,0.0,0.7013841054525157,0.35,0.0,0.6760613889680674,0.0,0.0,1.0,0.0,0.0,0.0,1479.0,320.0,1677.0,150.0,70.0,249.0999999999999,147.72,199.48999999999972,93.5,19.24,-199.0,681.0,711.0,manual,0.8754500000000001,0.0,0,1,,87.545,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\japanese\dataset_japanese_vcv.csv
シャルル VCV,_いいうあえいえ.wav,a え,いいうあえいえ,a e,0,29,f64d52ce5918f590,f64d52ce5918f590:29,japanese|vcv|シャルル vcv|いいうあえいえ|a e|0|4,シャルル VCV | _いいうあえいえ.wav | a え | a e | occ=0 | row=4,1938.5668934240364,2356.45,mel_candidate,japanese,vcv,vv,vv,4.0,0.6666666666666666,7.0,1.0,0.0,6.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.5,0.1428571428571428,0.5987978380147345,0.8778523489932886,458.5714285714285,0.0,0.0,3736.893424036281,2029.1,262.79,2356.45,167.3,161.56,95.49,64.56,0.9656903765690376,2190.0,2650.0,460.0,2190.0,2650.0,460.0,2190.0,2650.0,460.0,30.0,0.0,2190.0,-160.9000000000001,6.400000000000091,293.5500000000002,0.9605093076695608,0.909585145644788,1.0,0.0,-0.0822460570068648,0.909585145644788,96.5860544217685,-22.879678910047343,-23.167159116385623,0.0,1.0,1.0,0.0603912673660334,0.0056995437407654,other,unknown,0.0,0.0,none,e,mid,vv,0.0,vv,vv,56.5,117.2,1229.9,2539.2,1477.5100000000002,2838.92,0.7714355461515712,1.0,1.0,0.0,0.0,-16.09000000000001,0.0,unknown,-22.879678910047343,-23.167159116385623,0.9605093076695608,0.0,1.0,0.0,0.0,0.0,0.0,1938.5668934240364,2356.45,2120.181405895692,2120.181405895692,2339.68253968254,76.21859410430852,0.0,0.993952897662502,1.0,0.0,0.9397908474920036,0.0,0.0,1.0,0.0,0.0,0.0,1999.0,310.0,1227.0,150.0,70.0,-30.09999999999991,47.20999999999998,869.5500000000002,-17.30000000000001,-91.56,191.0,651.0,651.0,manual,0.731356817149883,0.0,0,0,gross_outlier,80.495,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\japanese\dataset_japanese_vcv.csv
シャルル VCV,_いいうあえいえ.wav,e い,いいうあえいえ,e i,0,30,f64d52ce5918f590,f64d52ce5918f590:30,japanese|vcv|シャルル vcv|いいうあえいえ|e i|0|5,シャルル VCV | _いいうあえいえ.wav | e い | e i | occ=0 | row=5,2447.4104308390024,2838.92,mel_candidate,japanese,vcv,vv,vv,5.0,0.8333333333333334,7.0,1.0,0.0,6.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.5,0.1428571428571428,0.5987978380147345,0.8778523489932886,458.5714285714285,0.0,0.0,3736.893424036281,2539.2,224.98,2838.92,117.2,111.46,107.78,74.74000000000004,0.9510238907849828,2650.0,3060.0,410.0,2650.0,3060.0,410.0,2650.0,3060.0,410.0,0.0,0.0,2650.0,-110.80000000000018,6.399999999999636,221.08,0.4202245728541131,0.3783934762060304,0.5983178067384213,-0.1567301521163812,-0.0144649456717921,0.3783934762060304,120.09913832199572,-27.452949570138227,-28.675431767575425,0.6444444444444445,1.0,1.0,0.0300538701445988,0.0080430501076496,other,unknown,0.0,0.0,none,i,mid,vv,0.0,vv,vv,167.3,113.2,2029.1,2953.2,2356.45,3248.96,0.5028087820717368,1.0,1.0,0.0,0.0,-11.08000000000002,0.0,unknown,-27.452949570138227,-28.675431767575425,0.4202245728541131,0.6444444444444445,0.0,0.0,0.0,0.0,0.1288888888888889,2447.4104308390024,2838.92,2579.138321995465,2579.138321995465,2643.9909297052154,77.26167800453459,0.0,0.4978843345508557,0.0,0.0,0.4109550219299937,0.0,0.0,0.0,0.0,0.0,0.0,2449.0,314.0,757.0,150.0,70.0,-90.19999999999982,89.02000000000001,367.0799999999999,32.8,-41.46,201.0,611.0,611.0,manual,0.6207906100909557,0.2809777777777778,0,0,gross_outlier,77.49000000000001,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\japanese\dataset_japanese_vcv.csv
シャルル VCV,_いいうあえいえ.wav,i え,いいうあえいえ,i e,0,31,f64d52ce5918f590,f64d52ce5918f590:31,japanese|vcv|シャルル vcv|いいうあえいえ|i e|0|6,シャルル VCV | _いいうあえいえ.wav | i え | i e | occ=0 | row=6,3058.4,3248.96,mel_candidate,japanese,vcv,vv,vv,6.0,1.0,7.0,1.0,0.0,6.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.5,0.1428571428571428,0.5987978380147345,0.8778523489932886,458.5714285714285,0.0,1.0,3736.893424036281,2953.2,221.93,3248.96,113.2,107.46,108.73,73.82999999999998,0.9492932862190812,3060.0,3510.0,450.0,3060.0,3510.0,450.0,3060.0,3510.0,450.0,0.0,0.0,3060.0,-106.80000000000018,6.399999999999636,0.0,0.8625144072053763,0.5071603536018483,1.0,0.1607560369647105,0.1792337599933543,0.5071603536018483,220.8420861678005,-22.973039214144627,-25.57287187617544,0.0,1.0,1.0,0.0374255741423305,0.0112009010545034,other,unknown,0.0,0.0,none,e,tail,vv,0.0,vv,,117.2,0.0,2539.2,0.0,2838.92,0.0,0.800866825335923,1.0,1.0,0.0,0.0,-10.68000000000002,0.0,unknown,-22.973039214144627,-25.57287187617544,0.8625144072053763,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,3058.4,3248.96,3102.9478458049884,3102.9478458049884,3322.4489795918366,-36.54784580498881,0.0,0.6208326304411658,0.05,0.0,0.9946367095096,0.0,0.0,0.0,0.0,0.0,0.0,2919.0,301.0,352.0,150.0,70.0,-34.19999999999982,79.07,22.039999999999964,36.8,-37.46,141.0,591.0,329.96000000000004,manual,0.9034123502998967,0.0,0,1,,98.16,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\japanese\dataset_japanese_vcv.csv
シャルル VCV,_うういおあおい.wav,u う,うういおあおい,u u,0,50,f64d52ce5918f590,f64d52ce5918f590:50,japanese|vcv|シャルル vcv|うういおあおい|u u|0|1,シャルル VCV | _うういおあおい.wav | u う | u u | occ=0 | row=1,761.2426303854875,1172.11,mel_candidate,japanese,vcv,vv,vv,1.0,0.125,9.0,1.0,0.0,6.0,2.0,0.0,0.0,0.1111111111111111,0.0,0.5,0.1111111111111111,0.4473592624436075,0.950937950937951,467.1428571428572,0.0,0.0,3478.775510204081,852.4,253.06,1172.11,154.0,148.26,99.06,66.64999999999998,0.9627272727272728,1000.0,1100.0,100.0,1000.0,1100.0,100.0,1000.0,1100.0,100.0,0.0,0.0,1000.0,-147.60000000000002,6.399999999999977,-72.1099999999999,0.5762013799637155,0.5113619039668245,0.6577651145279405,-0.0195685509611185,-0.0181797770720639,0.5113619039668245,109.52496598639436,-21.777272458645168,-22.547815918409547,0.0,1.0,1.0,0.0269350722994045,0.0120953431999983,other,unknown,0.0,0.0,none,u,mid,vv,0.0,cv_head,vv,42.24,90.0,60.0,1016.4,320.24,1295.96,0.7330047533809871,1.0,1.0,0.0,0.0,-14.760000000000003,0.0,unknown,-21.777272458645168,-22.547815918409547,0.5762013799637155,0.0,0.1951219512195122,0.0,0.0,0.0,0.0,761.2426303854875,1172.11,927.8911564625852,927.8911564625852,1002.721088435374,78.50884353741492,0.0,0.5516880601547693,0.6,0.0,0.5633784605221219,0.0,0.0,1.0,0.0,0.0,0.0,498.0,301.0,2516.0,150.0,70.0,-354.4,47.94,288.6655102040816,-4.0,-78.25999999999999,502.0,602.0,602.0,manual,0.5741501821893195,0.0,0,0,gross_outlier,64.28,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\japanese\dataset_japanese_vcv.csv
シャルル VCV,_うういおあおい.wav,u い,うういおあおい,u i,0,51,f64d52ce5918f590,f64d52ce5918f590:51,japanese|vcv|シャルル vcv|うういおあおい|u i|0|2,シャルル VCV | _うういおあおい.wav | u い | u i | occ=0 | row=2,925.8684807256236,1295.96,mel_candidate,japanese,vcv,vv,vv,2.0,0.25,9.0,1.0,0.0,6.0,2.0,0.0,0.0,0.1111111111111111,0.0,0.5,0.1111111111111111,0.4473592624436075,0.950937950937951,467.1428571428572,0.0,0.0,3478.775510204081,1016.4,204.23,1295.96,90.0,84.26,114.23,75.33000000000001,0.9362222222222224,1100.0,1550.0,450.0,1100.0,1550.0,450.0,1100.0,1550.0,450.0,0.0,30.0,1100.0,-83.60000000000002,6.400000000000091,284.04,0.5155060381170868,0.4053866264682015,0.6577651145279405,0.0320251313510961,-0.0224673597574345,0.4053866264682015,33.82848072562365,-22.00374580213172,-22.547815918409547,0.0,1.0,1.0,0.0311879784519421,0.0130317411927871,other,unknown,0.0,0.0,none,i,mid,vv,0.0,vv,vv,154.0,132.9,852.4,1453.5,1172.11,1746.21,0.8553967576578623,1.0,1.0,0.0,0.0,-8.360000000000003,0.0,unknown,-22.00374580213172,-22.547815918409547,0.5155060381170868,0.0,0.0,0.0,0.0,0.0,0.0,925.8684807256236,1295.96,1027.6643990929706,1027.6643990929706,1192.2902494331065,78.7356009070295,0.0,0.595987959447887,0.0,0.0,0.4261167166452067,0.0,0.0,0.0,0.0,0.0,0.0,903.0,320.0,1991.0,150.0,70.0,-113.39999999999998,115.77,695.04,60.0,-14.260000000000003,197.0,647.0,677.0,manual,0.7191497380480985,0.0,0,0,gross_outlier,76.33,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\japanese\dataset_japanese_vcv.csv
シャルル VCV,_うういおあおい.wav,i お,うういおあおい,i o,0,52,f64d52ce5918f590,f64d52ce5918f590:52,japanese|vcv|シャルル vcv|うういおあおい|i o|0|3,シャルル VCV | _うういおあおい.wav | i お | i o | occ=0 | row=3,1559.428571428571,1746.21,mel_candidate,japanese,vcv,vv,vv,3.0,0.375,9.0,1.0,0.0,6.0,2.0,0.0,0.0,0.1111111111111111,0.0,0.5,0.1111111111111111,0.4473592624436075,0.950937950937951,467.1428571428572,0.0,0.0,3478.775510204081,1453.5,233.94,1746.21,132.9,127.16,101.04,58.76999999999998,0.9568096313017306,1580.0,1610.0,30.0,1580.0,1610.0,30.0,1580.0,1610.0,30.0,30.0,0.0,1580.0,-126.5,6.400000000000091,-136.21000000000004,0.5739861396899916,0.5235914874274806,0.6547838448592189,0.0179409666712252,-0.0188418393603359,0.5235914874274806,199.7247392290251,-21.75416271122497,-23.19866773337012,0.0,1.0,1.0,0.0320385596824496,0.0103228727510022,other,unknown,0.0,0.0,none,o,mid,vv,0.0,vv,vcv,90.0,48.0,1016.4,1567.0,1295.96,1774.13,0.6827832293536142,1.0,1.0,0.0,0.0,-12.65,0.0,unknown,-21.75416271122497,-23.19866773337012,0.5739861396899916,0.0,0.8780487804878049,0.0,0.0,0.0,0.0,1559.428571428571,1746.21,1571.428571428571,1571.428571428571,1770.9750566893424,14.97142857142876,0.0,0.5747237463241858,0.5714285714285714,0.0,0.5316146771562716,0.0,0.0,1.0,0.0,0.0,0.0,1428.0,308.0,1551.0,150.0,70.0,-25.5,74.06,-195.21000000000004,17.099999999999994,-57.16,152.0,182.0,182.0,manual,0.8619810972717422,0.0,0,1,,98.725,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\japanese\dataset_japanese_vcv.csv
シャルル VCV,_うういおあおい.wav,o あ,うういおあおい,o a,0,54,f64d52ce5918f590,f64d52ce5918f590:54,japanese|vcv|シャルル vcv|うういおあおい|o a|0|5,シャルル VCV | _うういおあおい.wav | o あ | o a | occ=0 | row=5,1559.428571428571,1807.51,mel_candidate,japanese,vcv,vv,vv,5.0,0.625,9.0,1.0,0.0,6.0,2.0,0.0,0.0,0.1111111111111111,0.0,0.5,0.1111111111111111,0.4473592624436075,0.950937950937951,467.1428571428572,0.0,0.0,3478.775510204081,1564.4,167.78,1807.51,52.0,46.26,115.78,75.33000000000001,0.8896153846153846,1610.0,2870.0,1260.0,1610.0,2870.0,1260.0,1610.0,2870.0,1260.0,0.0,30.0,1610.0,-45.59999999999991,6.400000000000091,1092.4899999999998,0.5452924760033646,0.4398406591906127,0.6360075366198812,0.0052960499495701,-0.0367359890800732,0.4398406591906127,21.56895691609997,-21.76805539738868,-23.03329811854548,0.0,1.0,1.0,0.0371420470654947,0.0084627561756786,other,unknown,0.0,0.0,none,a,mid,vv,0.0,vcv,vv,48.0,189.05,1567.0,2712.3,1774.13,3042.63,1.0,1.0,1.0,0.0,0.0,-4.559999999999991,0.0,unknown,-21.76805539738868,-23.03329811854548,0.5452924760033646,0.0,1.0,0.0,0.0,0.0,0.0,1559.428571428571,1807.51,1571.428571428571,1571.428571428571,1770.9750566893424,44.97142857142876,0.0,0.5923441359697021,0.8571428571428571,0.0,0.4858010093293516,0.0,0.0,1.0,0.0,0.0,0.0,1868.0,318.0,1061.0,150.0,70.0,303.5999999999999,150.22,1121.4899999999998,98.0,23.74,-258.0,1002.0,1032.0,manual,0.6682000000000001,0.0,0,0,gross_outlier,66.82000000000001,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\japanese\dataset_japanese_vcv.csv
